gene,case_missense_mpc_2,control_missense_mpc_2,sample_missense_mpc_2,pval_missense_mpc_2,OR_missense_mpc_2,lowci_missense_mpc_2,highci_missense_mpc_2
FAM105B,77,109,186,0.01811488086347406,1.4419367494688333,1.0598605620410793,1.9536115227122486
FAM107A,10,22,32,1.0,0.9219545093958853,0.3893696336019071,2.031341312760049
FAM107B,139,232,371,0.07246244892824849,1.223481682901503,0.9806071068395236,1.5220748239044886
FAM109A,9,19,28,0.9999999999999997,0.9608957399636561,0.3824757815915438,2.2311627791559854
FAM109B,4,17,21,0.24523016822425087,0.4768318941966203,0.11664748416784773,1.4632215425746427
FAM110A,72,171,243,0.2705973444839447,0.8514556084482409,0.6354858755278249,1.1310419998421646
FAM110B,14,19,33,0.26792821517842547,1.4966323808204416,0.6935260058626167,3.1521095548808766
FAM110C,1,2,3,0.9999999999999999,1.0143725927892047,0.0171943168231569,19.498984920552154
FAM111A,52,80,132,0.13601131030434374,1.3229341854881516,0.9126025251687746,1.903563627571939
FAM111B,35,51,86,0.13521945747315592,1.3958524960820002,0.8793980725173811,2.192663188674221
FAM114A1,86,183,269,0.7432509138400634,0.9523314388863053,0.7260645510461741,1.2410368000709509
FAM114A2,36,38,74,0.005981921175604319,1.930576624397862,1.1870503380678057,3.1342862527410427
FAM115A,13,30,43,0.7482464776831321,0.8787222931468298,0.4202161012821632,1.7385228051428177
FAM115C,0,0,0,,,,
FAM117A,27,31,58,0.035022629676868665,1.7723140804207482,1.016125399824544,3.073647681622796
FAM117B,5,19,24,0.27763413415602617,0.5332968715986358,0.15550667860813924,1.4780881559946604
FAM118A,42,24,66,4.7114494357640487e-07,3.577497317730293,2.113791189535497,6.186798537466629
FAM118B,14,49,63,0.08008629596282366,0.5781320261656356,0.29438004771534126,1.065730550228477
FAM120A,52,104,156,0.931840174617181,1.0145649222107065,0.7112004344836655,1.4321025733636752
FAM120AOS,50,88,138,0.4139503539490262,1.1546621726244208,0.797399786478993,1.6560548857247317
