gene,case_missense_mpc_2,control_missense_mpc_2,sample_missense_mpc_2,pval_missense_mpc_2,OR_missense_mpc_2,lowci_missense_mpc_2,highci_missense_mpc_2
MMP28,21,43,64,1.0000000000000002,0.9907207587823998,0.5576676003090986,1.7093550630412968
MMP3,71,118,189,0.18534209397510998,1.2247582449082999,0.8969017728248373,1.6624563518644455
MMP7,20,25,45,0.11276270144620279,1.626186872887993,0.8552854613814246,3.0537666127006333
MMP8,68,100,168,0.04696399341093345,1.3863387628980683,1.0008464152372865,1.910386452965916
MMP9,69,123,192,0.39509236476552456,1.1405550643982123,0.8345162427762031,1.5481334308155867
MMRN1,127,230,357,0.3037835783999544,1.1242777087988498,0.894762202409173,1.407590701002027
MMRN2,19,46,65,0.5973963480055988,0.8371775370848942,0.4625349339322135,1.45959812666996
MMS19,78,180,258,0.34945010419749617,0.8766411744950492,0.6613255032408454,1.1531533016285074
MMS22L,77,150,227,0.7758249089487238,1.0422398453819868,0.7791078867494656,1.3849339902241242
MN1,1,0,1,0.33017175083311967,inf,0.052018464830419324,inf
MNAT1,4,3,7,0.22885309363920828,2.706490056948578,0.4576056779752292,18.484785553350836
MND1,3,10,13,0.5644976739195391,0.6083374250981698,0.10749691248255938,2.364244671265687
MNDA,12,17,29,0.33006416298717267,1.4333830544335264,0.6239258787521024,3.188435392337799
MNS1,24,38,62,0.34514867550693223,1.2829901332358735,0.7350719296183047,2.198611403756761
MNT,0,1,1,0.9999999999999999,0.0,0.0,79.02388266631878
MNX1,0,0,0,,,,
MOAP1,73,132,205,0.453750344105057,1.1242780002007555,0.8306023130943755,1.5118440952123053
MOB1A,1,4,5,0.9999999999999999,0.5070798432800369,0.010297689487110148,5.126476022802898
MOB1B,4,6,10,0.7385945905226379,1.3528638459489226,0.28061647306809245,5.707599797762488
MOB2,6,6,12,0.2276562663595141,2.0302512404566597,0.5423622830037863,7.599481340385322
MOB3A,69,149,218,0.7163979678968466,0.9383830538801422,0.6929913186040672,1.2601132358170908
MOB3B,3,7,10,1.0,0.8693702170905758,0.14496468619501005,3.8103229216241643
MOB3C,34,46,80,0.07417654197651959,1.5039080162828788,0.9344358748483735,2.398827251087488
MOB4,0,10,10,0.03670999994819773,0.0,0.0,0.9045334458122359
MOBP,2,6,8,1.0,0.6760955951230139,0.0666977235881098,3.783427789539207
MOCOS,68,151,219,0.5622590184747223,0.9120607490310058,0.6728664906025659,1.2256541190708186
MOCS1,121,186,307,0.01928160476476656,1.330119997117347,1.0454512490887058,1.687138484382908
MOCS2,83,124,207,0.03065366823644216,1.3658063292112645,1.0187202427575845,1.823186976349861
MOCS3,22,72,94,0.047671756820434515,0.6177353967591183,0.3642006409368921,1.0094675866421803
MOG,15,14,29,0.045857827539792444,2.1780912935959296,0.9790739301151269,4.876285715153172
MOGAT1,22,42,64,0.7915058566224732,1.063018599124439,0.6034278562826965,1.8247205772482722
MOGAT2,52,65,117,0.010020021499253275,1.6314430104384894,1.1082043731249724,2.3913382897174613
MOGAT3,72,103,175,0.023324754964014,1.4260746930614303,1.0375962628106612,1.951050747504929
MOGS,190,360,550,0.43026790289046773,1.074365785842016,0.8923829159996205,1.2903470445445508
MOK,82,196,278,0.22029420143606976,0.8454989990513153,0.6432869809649088,1.103020411975067
MON1A,36,79,115,0.7652449438056191,0.9237807002923947,0.603676045270286,1.3895850184029592
MON1B,10,37,47,0.08955416538573997,0.5471576245064017,0.24239229926015493,1.1237470879872582
MON2,67,186,253,0.02568577440731917,0.7260443503595273,0.539222990388679,0.967711278210702
MORC1,52,108,160,0.9326784106881151,0.9764792195728959,0.6858710816044715,1.3750103132783162
MORC2,5,6,11,0.5218838500692737,1.6914614375656956,0.4080741008822416,6.6561443499277075
MORC3,4,30,34,0.009290043132253244,0.2697781600098629,0.0690260390373063,0.7663129314363392
MORC4,5,4,9,0.1670498035051255,2.5376900723830804,0.5458544924140746,12.798336698421263
MORF4L1,20,32,52,0.45995913960088136,1.2692846333171943,0.6870399808222882,2.2919897668556914
MORF4L2,5,1,6,0.017040908941866086,10.156561252304643,1.1356262876055834,479.20516441350514
MORN1,10,13,23,0.2770164987237922,1.561984664024627,0.6124861576321915,3.8599642336564712
MORN3,21,38,59,0.6785135158841733,1.1217833339855203,0.624548427270109,1.9637195788630875
MORN4,3,7,10,1.0,0.8693702170905758,0.14496468619501005,3.8103229216241643
MORN5,2,2,4,0.6030400067624689,2.029184483668168,0.14702005829452644,28.004710506925612
MOSPD1,5,10,15,1.0,1.0143874937648505,0.2718487414929345,3.2600261224702267
MOSPD2,3,5,8,0.7242507908814891,1.2173602435350601,0.18895067136064247,6.260925435187645
MOSPD3,4,12,16,0.6023928175245032,0.67592776848641,0.15878170172565792,2.232094621439003
MOV10,63,159,222,0.14962476919620624,0.8006243035062772,0.5866594522033353,1.0813751210901967
MOV10L1,58,93,151,0.1636998871659846,1.2692056284736908,0.8960461100263414,1.7852037158040224
MOXD1,15,38,53,0.5586873172696167,0.8000749464797663,0.40831613690645907,1.4909440509071972
MPC1,6,0,6,0.0012921397364403988,inf,2.390602521021566,inf
MPC2,0,8,8,0.05915026169405272,0.0,0.0,1.1879972810880373
MPDU1,21,24,45,0.05705052490396492,1.7793336732540255,0.9407163943626388,3.3404991522709526
MPDZ,279,485,764,0.03495677770570438,1.1800086537757035,1.0092356938685376,1.377730529885749
MPEG1,56,148,204,0.09827351150151209,0.7642042721652649,0.5501508343582556,1.0488587291838602
MPG,20,59,79,0.1516232643961963,0.6860997390519213,0.39069280801541384,1.1582059082940213
MPHOSPH10,149,235,384,0.015201371866979514,1.297707140526921,1.0457329591693552,1.606558330147603
MPHOSPH6,5,6,11,0.5218838500692737,1.6914614375656956,0.4080741008822416,6.6561443499277075
MPHOSPH8,12,19,31,0.566583775319035,1.282108662290348,0.5669516821458744,2.785500969734366
MPHOSPH9,6,11,17,0.8018117161436603,1.1067300395655377,0.3358007417523838,3.267648285878916
MPI,18,51,69,0.24892679942491905,0.7147076311509306,0.3923853593416898,1.2463119777142893
MPL,28,31,59,0.025397747743565822,1.8384576432682198,1.0608470858833499,3.172358437582434
MPLKIP,3,10,13,0.5644976739195391,0.6083374250981698,0.10749691248255938,2.364244671265687
MPND,12,15,27,0.2215578953638016,1.6248864949434059,0.69371751899438,3.722281620492781
MPO,100,235,335,0.21640226919217437,0.859677393532299,0.6711253009829847,1.0946266973336074
MPP1,5,40,45,0.001210896588442752,0.2526671180336577,0.07774659188610474,0.6408659632365132
MPP2,23,45,68,0.8974456662532352,1.0370998603375956,0.5979857262309142,1.7537245359772273
MPP3,92,137,229,0.022993581701700253,1.37120412979312,1.0380519126861858,1.8042533042136828
MPP4,25,117,142,4.636315085039048e-05,0.429825714225311,0.26679775562703095,0.6676984150849969
MPP5,34,135,169,0.00026334319587695683,0.5066229818167248,0.3364430628174802,0.7443034356835831
MPP6,13,17,30,0.24567908202396907,1.55321292365398,0.6929830718857668,3.3995088101831548
MPP7,71,195,266,0.02932548899151639,0.73378586702222,0.5495777232665116,0.9705002815601462
MPPE1,72,102,174,0.022655961866320525,1.4402387828930756,1.0472741316081497,1.9717993688497324
MPPED1,1,5,6,0.6707416596800942,0.4056174204057831,0.008577246761065613,3.626725343699869
